MeteoSchweiz/MeteoSuisse/MeteoSvizzera/MeteoSwiss

stn;time;tso010hs;tso020hs;tso005hs;gre000b0;prestab0;tre200b0;tre005b0;rre150b0;ure200b0;sre000b0;fkl010b0;dkl010b0
REH;2012072909;21.0;21.6;19.5;178.0;963.8;16.8;17.2;0.9;92.0;0.0;1.7;256
REH;2012072910;20.9;21.5;19.9;203.8;964.1;17.5;17.7;0.0;88.1;0.0;2.2;245
REH;2012072911;21.0;21.4;20.0;124.3;964.5;17.6;17.3;0.2;87.1;0.0;2.2;234
REH;2012072912;20.9;21.4;20.1;223.3;964.8;18.1;17.9;0.0;79.5;0.0;2.5;259
REH;2012072913;20.9;21.3;20.0;332.2;965.0;18.3;18.6;0.0;70.4;2.0;3.0;265
REH;2012072914;20.9;21.3;19.9;184.0;965.2;18.1;17.8;0.0;68.9;0.0;2.1;272
REH;2012072915;20.8;21.3;19.9;215.0;965.3;18.3;18.3;0.0;68.9;0.0;1.7;260
REH;2012072916;20.8;21.2;20.0;188.8;965.3;18.6;18.4;0.0;67.3;0.0;1.8;252
REH;2012072917;20.8;21.2;19.9;68.7;965.5;18.3;17.1;0.0;66.4;0.0;1.5;252
REH;2012072918;20.8;21.2;19.9;69.8;965.6;18.2;17.1;0.0;68.3;0.0;0.9;220
REH;2012072919;20.8;21.2;20.0;14.5;966.1;17.2;16.3;0.0;80.0;0.0;0.7;155
REH;2012072920;20.8;21.1;20.1;0.3;966.6;16.4;15.7;0.0;87.4;0.0;0.3;121
REH;2012072921;20.8;21.1;20.0;0.0;966.9;15.9;14.8;0.0;88.5;0.0;0.2;83
REH;2012072922;20.7;21.1;19.8;0.0;966.8;15.1;13.2;0.0;90.7;0.0;0.7;267
REH;2012072923;20.6;21.1;19.6;0.0;966.9;13.7;11.5;0.0;96.3;0.0;0.4;270
REH;2012073000;20.5;21.1;19.2;0.0;966.9;12.9;10.8;0.0;98.4;0.0;0.3;240
REH;2012073001;20.3;21.0;18.9;0.0;966.8;12.4;10.3;0.0;97.9;0.0;0.6;293
REH;2012073002;20.2;20.9;18.7;0.0;966.8;12.4;11.0;0.0;97.4;0.0;0.4;153
REH;2012073003;20.0;20.8;18.6;0.0;967.0;12.4;11.9;0.0;97.8;0.0;0.3;99
REH;2012073004;19.9;20.7;18.6;0.0;967.3;13.1;12.7;0.0;96.3;0.0;0.3;222
REH;2012073005;19.9;20.6;18.7;19.2;967.7;13.4;13.1;0.0;95.9;0.0;0.4;238
REH;2012073006;19.8;20.6;18.8;124.0;968.1;14.3;14.9;0.0;92.8;12.0;0.3;192
REH;2012073007;19.9;20.5;19.0;312.3;968.3;16.4;16.9;0.0;84.5;56.0;0.7;288
REH;2012073008;19.9;20.5;19.2;393.2;968.4;17.7;18.2;0.0;75.5;48.0;1.4;302
REH;2012073009;20.0;20.5;19.4;527.3;968.5;18.6;19.5;0.0;60.5;39.0;2.8;295
REH;2012073010;20.0;20.4;19.3;559.3;968.4;19.0;21.2;0.0;59.8;32.0;2.6;289
REH;2012073011;20.0;20.4;19.7;637.8;968.0;20.1;23.3;0.0;55.1;44.0;2.1;259
REH;2012073012;20.2;20.5;20.1;849.5;967.5;21.1;26.2;0.0;49.8;59.0;2.4;256
REH;2012073013;20.4;20.5;20.7;846.0;967.3;21.9;25.8;0.0;49.1;60.0;2.2;266
REH;2012073014;20.7;20.5;21.1;758.0;966.9;22.7;25.4;0.0;46.0;55.0;2.8;273
REH;2012073015;20.9;20.6;21.3;689.3;966.7;23.2;25.5;0.0;46.0;60.0;2.2;297
REH;2012073016;21.1;20.8;21.6;512.5;966.7;23.1;24.8;0.0;45.7;58.0;2.1;304
REH;2012073017;21.3;20.9;21.6;338.3;966.7;23.0;23.3;0.0;46.8;59.0;1.8;298
REH;2012073018;21.4;21.0;21.5;148.7;966.6;21.8;20.8;0.0;52.5;40.0;1.8;325
REH;2012073019;21.4;21.1;21.1;33.2;966.8;20.0;17.5;0.0;59.8;0.0;1.3;309
REH;2012073020;21.3;21.2;20.7;0.7;967.2;17.3;14.8;0.0;76.5;0.0;0.4;262
REH;2012073021;21.1;21.2;20.3;0.0;967.5;15.9;13.6;0.0;85.0;0.0;0.2;181
REH;2012073022;21.0;21.2;19.9;0.0;967.7;14.9;13.0;0.0;89.6;0.0;0.1;86
REH;2012073023;20.8;21.1;19.6;0.0;967.8;14.4;12.4;0.0;86.0;0.0;0.1;78
REH;2012073100;20.6;21.1;19.4;0.0;967.8;14.1;12.6;0.0;90.2;0.0;0.0;0
REH;2012073101;20.5;21.0;19.3;0.0;967.6;13.7;12.6;0.0;91.9;0.0;0.0;0
REH;2012073102;20.4;21.0;19.1;0.0;967.5;13.2;11.9;0.0;94.8;0.0;0.0;0
REH;2012073103;20.3;20.9;18.9;0.0;967.4;13.1;12.1;0.0;95.9;0.0;0.0;0
REH;2012073104;20.1;20.8;18.8;0.0;967.5;13.2;12.5;0.0;95.5;0.0;0.0;0
REH;2012073105;20.0;20.8;18.8;19.0;967.8;13.3;12.6;0.0;96.1;6.0;0.4;140
REH;2012073106;20.0;20.6;18.9;111.2;968.0;14.7;14.7;0.0;89.3;30.0;0.2;180
REH;2012073107;20.0;20.6;19.2;326.0;968.1;16.5;17.1;0.0;80.8;59.0;0.3;141
REH;2012073108;20.1;20.6;19.7;323.2;968.1;18.2;19.2;0.0;72.6;22.0;0.7;258
REH;2012073109;20.2;20.5;20.0;468.7;967.9;19.8;21.4;0.0;66.0;22.0;1.2;302
REH;2012073110;20.3;20.5;20.4;761.5;968.0;21.7;26.1;0.0;55.8;60.0;1.5;281
REH;2012073111;20.5;20.6;20.8;835.0;967.8;22.7;28.2;0.0;48.8;60.0;1.6;284
REH;2012073112;20.8;20.6;21.4;875.3;967.6;23.6;29.5;0.0;49.1;60.0;1.7;273
REH;2012073113;21.1;20.7;21.9;711.0;967.3;24.2;27.0;0.0;48.5;45.0;2.5;287
REH;2012073114;21.3;20.8;22.1;725.5;967.1;24.6;27.0;0.0;49.5;57.0;2.5;285
REH;2012073115;21.5;20.9;22.4;639.3;966.8;25.0;27.1;0.0;51.0;60.0;2.3;295
REH;2012073116;21.7;21.1;22.6;515.5;966.6;24.9;26.5;0.0;50.1;60.0;2.1;277
REH;2012073117;21.9;21.2;22.6;360.2;966.3;24.8;25.5;0.0;49.0;60.0;1.7;288
REH;2012073118;22.0;21.3;22.5;155.3;966.2;24.0;23.0;0.0;54.4;43.0;1.6;347
REH;2012073119;22.0;21.5;22.2;33.3;966.2;22.0;19.1;0.0;64.0;25.0;0.9;291
REH;2012073120;21.9;21.5;21.6;0.3;966.5;19.3;16.1;0.0;77.7;0.0;0.5;263
REH;2012073121;21.8;21.6;21.1;0.0;966.6;17.4;14.5;0.0;87.1;0.0;0.3;184
REH;2012073122;21.5;21.6;20.6;0.0;966.5;16.5;13.6;0.0;91.6;0.0;0.3;204
REH;2012073123;21.3;21.5;20.2;0.0;966.2;15.7;13.3;0.0;94.0;0.0;0.6;200
REH;2012080100;21.1;21.4;20.0;0.0;966.0;15.1;12.9;0.0;95.3;0.0;0.5;109
REH;2012080101;21.0;21.4;19.7;0.0;965.9;14.6;12.5;0.0;96.9;0.0;0.1;167
REH;2012080102;20.8;21.3;19.5;0.0;965.7;14.2;11.8;0.0;97.3;0.0;0.2;207
REH;2012080103;20.6;21.2;19.2;0.0;965.5;13.6;11.6;0.0;98.1;0.0;0.1;137
REH;2012080104;20.5;21.1;18.9;0.0;965.4;13.2;11.2;0.0;98.2;0.0;0.0;131
REH;2012080105;20.3;21.0;18.7;29.7;965.4;13.2;11.5;0.0;98.9;27.0;0.1;35
REH;2012080106;20.2;20.9;19.0;163.8;965.3;14.9;15.3;0.0;93.2;60.0;0.3;113
REH;2012080107;20.2;20.8;19.6;332.8;965.1;17.5;18.3;0.0;80.7;60.0;1.0;63
REH;2012080108;20.4;20.8;20.3;507.5;964.7;19.6;22.1;0.0;74.8;60.0;1.1;37
REH;2012080109;20.6;20.7;21.0;650.3;964.3;21.3;24.8;0.0;68.8;60.0;1.1;25
REH;2012080110;20.8;20.8;21.7;770.5;964.0;23.6;28.4;0.0;61.9;60.0;1.0;151
REH;2012080111;21.2;20.8;22.4;844.7;963.5;25.0;31.7;0.0;57.9;60.0;1.3;147
REH;2012080112;21.5;20.9;23.2;871.2;963.0;26.2;34.0;0.0;53.7;60.0;1.2;49
REH;2012080113;21.9;21.1;23.9;855.8;962.4;27.5;32.8;0.0;48.6;60.0;1.1;101
REH;2012080114;22.3;21.3;24.0;785.8;961.9;28.3;31.6;0.0;44.0;60.0;1.3;47
REH;2012080115;22.5;21.4;24.0;668.2;961.4;29.3;30.7;0.0;42.5;60.0;1.1;119
REH;2012080116;22.7;21.6;23.9;509.3;960.9;29.9;29.4;0.0;33.6;60.0;0.8;172
REH;2012080117;22.8;21.8;23.8;200.2;960.3;27.9;25.9;0.0;48.3;22.0;0.6;103
REH;2012080118;22.9;21.9;23.6;110.7;960.0;26.0;24.3;0.0;64.7;4.0;0.6;95
REH;2012080119;22.9;22.0;23.3;26.7;960.0;24.3;21.4;0.0;65.3;0.0;0.3;204
REH;2012080120;22.8;22.1;22.7;-0.0;960.3;21.9;18.7;0.0;76.8;0.0;0.2;243
REH;2012080121;22.6;22.1;22.1;0.0;960.4;20.5;17.2;0.0;84.7;0.0;0.4;301
REH;2012080122;22.4;22.1;21.8;0.0;960.9;20.7;18.1;0.0;81.0;0.0;1.0;278
REH;2012080123;22.2;22.1;21.5;0.0;962.8;21.0;19.2;0.1;74.0;0.0;3.6;270
REH;2012080200;22.0;22.1;21.2;0.0;964.3;20.9;18.1;0.0;67.0;0.0;2.0;182
REH;2012080201;21.9;22.0;20.9;0.0;964.2;19.6;17.3;0.0;72.4;0.0;1.0;210
REH;2012080202;21.8;21.9;20.9;0.0;963.8;18.3;15.9;0.0;80.5;0.0;0.8;279
REH;2012080203;21.6;21.9;20.6;0.0;963.5;17.4;15.3;0.0;85.7;0.0;1.1;258
REH;2012080204;21.5;21.8;20.4;0.0;963.4;16.9;14.8;0.0;87.5;0.0;0.9;242
REH;2012080205;21.3;21.7;20.3;30.8;963.4;17.5;15.4;0.0;83.5;5.0;1.0;240
REH;2012080206;21.3;21.6;20.3;134.3;963.8;19.2;18.0;0.0;77.9;31.0;1.2;159
REH;2012080207;21.3;21.6;20.7;253.0;964.3;20.5;20.1;0.0;73.1;46.0;1.3;193
REH;2012080208;21.3;21.5;20.9;410.3;964.7;21.6;21.9;0.0;69.3;56.0;2.1;282
REH;2012080209;21.4;21.5;21.2;493.8;964.8;22.4;23.5;0.0;67.4;47.0;2.1;296
REH;2012080210;21.5;21.5;21.6;750.0;965.0;23.2;27.2;0.0;65.9;58.0;2.5;303
REH;2012080211;21.7;21.5;22.1;710.3;964.8;23.7;27.6;0.0;65.5;45.0;2.6;310
REH;2012080212;21.9;21.6;22.7;714.0;964.5;24.2;28.5;0.0;63.9;44.0;2.5;316
REH;2012080213;22.1;21.6;23.0;691.7;964.3;24.6;27.9;0.0;62.9;48.0;2.1;287
REH;2012080214;22.4;21.7;23.2;678.5;964.2;25.3;27.9;0.0;58.6;50.0;2.5;289
REH;2012080215;22.5;21.9;23.3;531.7;964.0;25.3;26.7;0.0;58.4;42.0;2.5;277
REH;2012080216;22.6;22.0;23.2;391.2;963.8;25.3;25.6;0.0;56.2;44.0;2.6;270
REH;2012080217;22.7;22.1;22.9;233.5;963.8;24.6;24.0;0.0;56.9;30.0;2.3;260
REH;2012080218;22.6;22.1;22.6;165.5;963.7;24.1;23.3;0.0;57.3;46.0;2.6;269
REH;2012080219;22.5;22.2;22.1;24.5;964.1;22.7;20.8;0.0;57.7;0.0;2.7;267
REH;2012080220;22.3;22.2;21.5;-0.0;964.2;21.4;18.9;0.2;65.9;0.0;2.0;280
REH;2012080221;22.2;22.2;21.1;0.0;965.5;19.3;17.5;0.4;82.6;0.0;2.2;253
REH;2012080222;22.0;22.1;21.1;0.0;965.9;18.4;17.3;0.0;89.4;0.0;0.8;170
REH;2012080223;21.9;22.1;21.1;0.0;966.1;18.0;17.1;0.0;93.2;0.0;0.4;191
REH;2012080300;21.8;22.1;20.9;0.0;966.3;18.3;17.5;2.3;93.9;0.0;0.9;241
REH;2012080301;21.7;22.0;20.8;0.0;966.3;17.5;16.7;0.1;98.3;0.0;0.5;245
REH;2012080302;21.7;22.0;20.8;0.0;966.1;17.3;16.5;0.0;98.6;0.0;0.5;108
REH;2012080303;21.6;21.9;20.8;0.0;966.1;17.3;17.1;0.0;98.7;0.0;0.3;153
REH;2012080304;21.6;21.8;20.8;0.0;966.2;17.4;17.0;0.0;97.3;0.0;0.9;286
REH;2012080305;21.5;21.8;20.6;6.3;966.3;17.3;17.0;0.1;97.5;0.0;0.4;218
REH;2012080306;21.4;21.7;20.6;44.0;966.5;17.6;17.5;0.0;94.8;0.0;0.9;276
REH;2012080307;21.4;21.7;20.6;105.3;966.6;18.0;18.2;0.0;93.5;1.0;0.6;285
REH;2012080308;21.4;21.7;20.9;355.0;966.7;19.5;20.4;0.0;84.0;29.0;1.0;245
REH;2012080309;21.4;21.6;21.1;356.2;966.8;20.4;21.1;0.0;75.4;16.0;1.3;249
REH;2012080310;21.5;21.6;21.2;520.8;966.7;21.3;23.2;0.0;67.6;25.0;1.8;273
REH;2012080311;21.6;21.6;21.6;797.8;966.4;22.8;26.9;0.0;58.0;49.0;1.7;269
REH;2012080312;21.8;21.6;22.2;861.3;965.9;23.5;29.2;0.0;55.1;58.0;1.5;281
REH;2012080313;22.0;21.7;22.8;895.2;965.4;24.2;29.5;0.0;50.4;60.0;1.4;211
REH;2012080314;22.3;21.8;23.2;746.7;965.1;24.5;28.7;0.0;50.6;53.0;1.5;97
REH;2012080315;22.5;21.9;23.2;345.3;964.8;24.0;24.4;0.0;49.5;9.0;0.8;211
REH;2012080316;22.6;22.0;22.9;186.5;964.7;24.0;22.0;0.0;47.6;1.0;1.0;276
REH;2012080317;22.6;22.1;22.5;143.7;964.6;23.9;21.6;0.0;48.0;3.0;1.3;280
REH;2012080318;22.5;22.2;22.2;78.5;964.6;23.1;20.8;0.0;54.6;11.0;0.9;270
REH;2012080319;22.5;22.2;22.1;13.7;964.7;21.4;19.0;0.0;68.4;0.0;0.8;275
REH;2012080320;22.4;22.3;21.8;-0.0;965.2;21.1;17.7;0.0;62.5;0.0;1.2;264
REH;2012080321;22.3;22.3;21.5;0.0;965.4;20.2;17.6;0.0;70.1;0.0;0.6;134
REH;2012080322;22.2;22.2;21.4;0.0;965.5;18.7;17.0;0.0;81.9;0.0;0.3;129
REH;2012080323;22.1;22.2;21.2;0.0;965.6;17.5;15.7;0.0;85.0;0.0;0.3;86
REH;2012080400;21.9;22.1;20.8;0.0;965.4;16.2;14.2;0.0;86.3;0.0;0.1;109
REH;2012080401;21.7;22.1;20.5;0.0;965.1;15.5;13.7;0.0;91.2;0.0;0.2;137
REH;2012080402;21.5;22.0;20.2;0.0;964.8;15.3;13.1;0.0;90.9;0.0;0.4;274
REH;2012080403;21.4;21.9;20.0;0.0;964.7;14.9;13.9;0.0;93.4;0.0;0.1;221
REH;2012080404;21.3;21.9;19.9;0.0;964.5;15.0;14.5;0.0;93.8;0.0;0.1;82
REH;2012080405;21.2;21.8;20.0;16.7;964.5;15.4;15.0;0.0;92.4;0.0;0.1;120
REH;2012080406;21.1;21.7;20.0;77.5;964.5;16.0;16.1;0.0;91.5;8.0;0.1;208
REH;2012080407;21.1;21.6;20.4;308.7;964.6;18.4;18.7;0.0;78.0;49.0;0.5;220
REH;2012080408;21.2;21.6;20.8;382.2;964.7;19.7;20.8;0.0;68.8;35.0;0.5;230
REH;2012080409;21.3;21.5;21.4;610.8;964.4;21.2;23.4;0.0;64.3;57.0;0.9;191
REH;2012080410;21.5;21.5;21.8;736.8;964.0;22.7;27.1;0.0;58.6;59.0;1.2;165
REH;2012080411;21.7;21.6;22.5;855.0;963.6;23.8;30.0;0.0;54.8;60.0;1.3;241
REH;2012080412;22.0;21.6;23.2;810.5;963.3;24.7;30.8;0.0;50.4;43.0;1.4;214
REH;2012080413;22.3;21.8;23.3;738.5;962.8;25.5;28.8;0.0;50.5;42.0;1.8;243
REH;2012080414;22.5;21.9;23.5;651.8;962.2;25.7;28.7;0.0;47.1;54.0;1.2;230
REH;2012080415;22.7;22.0;23.6;632.5;961.7;26.2;28.2;0.0;41.7;60.0;1.5;230
REH;2012080416;22.9;22.1;23.7;481.3;961.2;26.4;27.5;0.0;42.2;55.0;0.8;261
REH;2012080417;23.0;22.3;23.6;273.0;960.8;26.0;24.8;0.0;47.6;41.0;1.5;248
REH;2012080418;23.0;22.4;23.4;106.0;960.7;25.0;22.2;0.0;51.1;12.0;1.1;245
REH;2012080419;23.0;22.4;23.0;20.2;960.8;22.4;19.7;0.0;68.3;0.0;0.8;76
REH;2012080420;22.9;22.5;22.4;-0.0;960.7;22.0;18.1;0.0;64.6;0.0;0.9;107
REH;2012080421;22.7;22.5;22.0;0.0;960.4;21.5;18.8;0.0;71.0;0.0;0.9;244
REH;2012080422;22.5;22.5;21.9;0.0;961.5;20.1;18.5;1.5;82.7;0.0;1.7;240
REH;2012080423;21.9;22.4;19.9;0.0;962.0;18.1;17.5;6.1;94.5;0.0;2.5;141
REH;2012080500;21.7;22.3;20.2;0.0;961.4;17.5;17.1;0.0;97.1;0.0;0.9;200
REH;2012080501;21.8;22.3;20.7;0.0;961.7;17.8;17.1;0.0;95.4;0.0;1.0;245
REH;2012080502;21.8;22.2;20.8;0.0;962.2;18.0;17.2;0.0;92.9;0.0;1.3;261
REH;2012080503;21.7;22.1;20.8;0.0;962.2;17.8;17.1;1.2;94.4;0.0;0.9;229
REH;2012080504;21.6;22.0;20.6;0.0;960.8;17.4;16.7;0.9;94.2;0.0;1.9;159
REH;2012080505;21.5;22.0;20.5;12.3;960.5;16.6;16.0;0.0;96.4;0.0;0.5;156
REH;2012080506;21.5;21.9;20.6;47.2;960.4;16.9;16.7;0.0;96.6;0.0;0.7;159
REH;2012080507;21.4;21.9;20.7;291.0;960.9;18.2;19.0;0.0;90.6;54.0;0.7;134
REH;2012080508;21.5;21.8;21.2;454.5;961.4;19.7;21.1;0.0;82.5;44.0;1.3;204
REH;2012080509;21.6;21.8;21.3;429.7;961.9;20.2;21.0;0.0;76.9;24.0;2.5;257
REH;2012080510;21.6;21.8;21.4;641.2;961.9;21.5;24.3;0.0;71.0;42.0;2.5;246
REH;2012080511;21.7;21.8;21.6;543.8;961.5;21.7;23.4;0.0;65.3;21.0;3.1;252
REH;2012080512;21.8;21.8;21.4;267.8;961.2;21.1;20.8;0.0;67.2;2.0;1.9;287
REH;2012080513;21.8;21.8;21.8;815.8;960.8;22.5;27.1;0.0;65.3;60.0;1.5;294
REH;2012080514;22.0;21.9;22.5;589.8;960.4;23.0;26.5;0.0;64.0;41.0;1.0;94
REH;2012080515;22.3;21.9;22.8;555.2;959.6;24.0;26.3;0.0;60.3;49.0;1.2;129
REH;2012080516;22.5;22.0;23.1;511.0;958.8;24.5;26.2;0.0;59.8;60.0;1.4;32
REH;2012080517;22.7;22.1;23.1;338.3;957.9;24.7;24.7;0.0;59.6;60.0;1.7;41
REH;2012080518;22.7;22.2;22.9;133.2;957.5;23.8;22.1;0.0;62.2;32.0;1.4;32
REH;2012080519;22.7;22.3;22.6;14.3;957.4;22.2;19.5;0.0;71.4;0.0;1.0;81
REH;2012080520;22.6;22.4;22.4;0.0;957.8;21.2;19.1;0.0;78.9;0.0;1.3;177
REH;2012080521;22.5;22.4;22.0;0.0;957.6;21.1;19.0;0.0;77.2;0.0;1.6;196
REH;2012080522;22.4;22.4;21.3;0.0;960.7;18.6;17.6;0.5;87.0;0.0;6.0;282
REH;2012080523;22.1;22.3;20.7;0.0;961.7;17.0;16.1;0.3;91.1;0.0;1.9;239
REH;2012080600;21.9;22.3;20.7;0.0;961.9;16.8;16.0;0.0;92.6;0.0;1.0;167
REH;2012080601;21.8;22.2;20.8;0.0;962.0;17.0;16.5;0.0;93.9;0.0;0.7;222
REH;2012080602;21.8;22.1;20.7;0.0;962.1;17.6;16.2;0.0;86.3;0.0;1.2;274
REH;2012080603;21.6;22.1;20.6;0.0;962.1;17.4;15.9;0.0;84.4;0.0;1.2;235
REH;2012080604;21.6;22.0;20.5;0.0;962.1;17.2;16.0;0.0;86.9;0.0;0.7;184
REH;2012080605;21.5;21.9;20.5;3.5;962.3;16.8;16.0;0.0;90.3;0.0;0.7;168
REH;2012080606;21.4;21.9;20.5;24.8;962.5;17.4;16.2;0.0;85.0;0.0;0.9;226
REH;2012080607;21.4;21.8;20.5;33.3;962.9;17.7;16.5;0.0;84.2;0.0;1.1;210
REH;2012080608;21.3;21.8;20.5;99.8;963.3;18.1;17.3;0.0;84.7;0.0;1.2;282
REH;2012080609;21.3;21.7;20.5;204.7;963.7;18.6;18.7;0.0;82.5;0.0;1.7;302
REH;2012080610;21.3;21.7;20.8;432.7;963.5;19.7;21.4;0.0;75.9;15.0;1.5;280
REH;2012080611;21.4;21.7;20.9;251.0;963.7;18.9;19.6;0.0;74.8;1.0;3.6;287
REH;2012080612;21.2;21.7;19.6;72.2;964.6;15.8;15.4;2.6;85.6;0.0;4.4;279
REH;2012080613;20.5;21.6;18.1;148.7;965.1;15.2;15.2;1.0;90.6;0.0;2.1;267
REH;2012080614;20.6;21.5;18.9;121.0;965.6;15.8;15.4;0.2;85.1;0.0;2.2;262
REH;2012080615;20.6;21.4;19.1;139.0;965.9;15.8;15.0;0.0;82.7;0.0;3.4;263
REH;2012080616;20.5;21.4;18.9;36.2;966.8;15.0;14.1;1.1;86.7;0.0;2.3;250
REH;2012080617;20.4;21.3;18.7;93.8;967.2;14.7;14.5;1.0;90.6;5.0;1.1;178
REH;2012080618;20.4;21.2;19.1;179.7;967.9;15.5;15.5;0.0;85.1;43.0;2.2;155
REH;2012080619;20.4;21.2;19.2;34.7;968.4;15.0;13.8;0.0;86.4;26.0;2.1;171
REH;2012080620;20.4;21.1;19.1;-0.0;968.9;14.4;12.7;0.0;89.6;0.0;1.7;157
REH;2012080621;20.3;21.1;19.1;0.0;969.3;13.5;12.0;0.0;95.7;0.0;0.4;181
REH;2012080622;20.3;21.0;19.0;0.0;969.7;13.0;11.8;0.0;98.3;0.0;0.5;175
REH;2012080623;20.2;21.0;18.9;0.0;970.0;12.8;11.8;0.0;98.4;0.0;0.4;293
REH;2012080700;20.1;20.9;18.7;0.0;970.3;12.3;10.6;0.0;99.5;0.0;0.3;201
REH;2012080701;20.0;20.8;18.5;0.0;970.3;11.9;10.2;0.0;98.7;0.0;0.3;209
REH;2012080702;19.9;20.8;18.3;0.0;970.3;11.3;9.8;0.0;99.8;0.0;0.3;283
REH;2012080703;19.7;20.7;18.1;0.0;970.5;11.3;9.8;0.0;99.2;0.0;0.4;229
REH;2012080704;19.6;20.6;18.0;0.0;970.7;11.5;10.5;0.0;98.9;0.0;0.4;185
REH;2012080705;19.5;20.5;18.0;15.5;971.0;11.8;11.7;0.0;98.8;0.0;0.3;107
REH;2012080706;19.4;20.4;18.1;70.8;971.3;12.9;13.0;0.0;97.5;7.0;0.1;130
REH;2012080707;19.4;20.3;18.5;301.5;971.6;15.2;17.1;0.0;91.4;54.0;0.0;28
REH;2012080708;19.5;20.3;18.9;502.3;971.7;17.9;18.1;0.0;71.6;60.0;1.8;231
REH;2012080709;19.6;20.3;19.1;596.7;971.7;18.8;21.1;0.0;66.3;45.0;2.1;241
REH;2012080710;19.7;20.3;19.3;565.3;971.8;19.2;21.7;0.0;63.0;36.0;1.7;283
REH;2012080711;19.9;20.3;19.7;521.0;971.8;19.9;22.5;0.0;63.1;22.0;2.7;325
REH;2012080712;20.0;20.3;19.7;721.5;971.7;20.0;22.0;0.0;57.7;47.0;3.8;294
REH;2012080713;20.1;20.4;19.9;724.7;971.5;20.7;23.0;0.0;56.7;47.0;3.7;279
REH;2012080714;20.2;20.4;20.1;774.8;971.5;21.3;23.9;0.0;55.3;59.0;3.7;274
REH;2012080715;20.4;20.5;20.4;677.7;971.4;21.8;24.3;0.0;51.4;60.0;3.3;282
REH;2012080716;20.6;20.6;20.5;496.8;971.4;21.6;23.2;0.0;50.3;55.0;3.2;279
REH;2012080717;20.7;20.6;20.4;362.3;971.2;21.4;22.3;0.0;51.6;59.0;2.7;290
REH;2012080718;20.7;20.7;20.3;175.2;971.3;20.6;20.1;0.0;52.1;60.0;2.7;274
REH;2012080719;20.7;20.8;20.0;24.7;971.6;18.7;16.2;0.0;60.2;22.0;1.2;267
REH;2012080720;20.6;20.8;19.7;0.0;972.1;15.9;13.2;0.0;76.1;0.0;0.3;208
REH;2012080721;20.5;20.8;19.4;0.0;972.4;16.3;13.7;0.0;78.6;0.0;1.0;293
REH;2012080722;20.4;20.8;19.4;0.0;972.3;15.8;14.8;0.0;83.0;0.0;0.4;175
REH;2012080723;20.3;20.8;19.4;0.0;972.3;15.8;15.0;0.0;87.0;0.0;0.3;180
REH;2012080800;20.3;20.7;19.5;0.0;972.2;15.5;14.6;0.0;85.6;0.0;0.3;148
REH;2012080801;20.3;20.7;19.4;0.0;972.1;15.3;14.1;0.0;84.4;0.0;0.4;283
REH;2012080802;20.2;20.7;19.2;0.0;972.0;14.4;13.5;0.0;87.8;0.0;0.2;146
REH;2012080803;20.1;20.6;19.0;0.0;972.1;14.1;13.2;0.0;88.1;0.0;0.6;309
REH;2012080804;20.0;20.6;18.9;0.0;972.2;13.9;12.6;0.0;86.6;0.0;0.5;247
REH;2012080805;19.9;20.5;18.7;18.8;972.3;12.6;11.3;0.0;93.0;17.0;0.3;114
REH;2012080806;19.8;20.5;18.5;136.7;972.4;14.1;13.1;0.0;85.5;60.0;0.5;232
REH;2012080807;19.7;20.4;18.7;308.0;972.5;16.0;15.7;0.0;75.5;60.0;1.0;162
REH;2012080808;19.8;20.4;19.2;483.0;972.4;17.7;19.9;0.0;70.3;60.0;1.1;28
REH;2012080809;20.0;20.4;19.9;620.7;972.3;19.5;22.7;0.0;60.4;60.0;1.7;147
REH;2012080810;20.1;20.4;20.5;741.8;972.1;20.6;25.3;0.0;57.4;59.0;1.9;140
REH;2012080811;20.4;20.4;21.2;833.7;971.9;21.5;29.1;0.0;54.9;60.0;1.5;93
REH;2012080812;20.9;20.5;23.6;808.3;971.6;22.2;30.1;0.0;51.1;56.0;1.6;128
REH;2012080813;21.7;20.7;24.6;801.8;971.2;22.7;30.3;0.0;50.4;57.0;1.6;101
REH;2012080814;22.2;20.9;25.0;770.3;971.0;23.6;31.9;0.0;49.9;60.0;1.6;142
REH;2012080815;22.6;21.2;25.1;651.3;970.6;23.9;30.0;0.0;43.1;60.0;1.5;274
REH;2012080816;22.9;21.4;24.7;501.3;970.4;23.9;30.3;0.0;45.0;60.0;1.2;112
REH;2012080817;23.0;21.6;24.4;322.2;970.2;23.5;28.3;0.0;44.2;60.0;0.8;166
REH;2012080818;23.0;21.8;23.7;140.8;970.3;23.4;24.9;0.0;46.4;54.0;1.1;319
REH;2012080819;22.8;21.9;22.9;19.8;970.4;20.7;18.2;0.0;62.2;9.0;0.8;294
REH;2012080820;22.6;22.0;21.9;-0.0;970.8;18.8;15.1;0.0;73.3;0.0;0.7;277
REH;2012080821;22.2;22.0;21.1;0.0;971.0;17.3;13.1;0.0;82.0;0.0;0.6;265
REH;2012080822;21.9;21.9;20.5;0.0;971.3;17.5;14.5;0.0;75.9;0.0;1.2;315
REH;2012080823;21.6;21.8;20.1;0.0;971.5;16.1;13.1;0.0;79.8;0.0;0.6;309
REH;2012080900;21.3;21.7;19.8;0.0;971.5;15.8;12.2;0.0;79.3;0.0;0.4;277
REH;2012080901;21.0;21.6;19.4;0.0;971.4;14.6;11.2;0.0;84.5;0.0;0.3;271
